pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75003,75019,1,0,1,1.0,1,1
75001,75018,2,0,1,1.0,1,1
75015,75116,1,0,1,1.0,1,1
75014,75020,4,1,1,1.0,1,1
75004,75009,1,1,1,1.0,1,1
75012,75017,1,1,1,1.0,1,1
75008,75116,1,1,1,1.0,1,1
75007,75012,1,2,1,1.0,1,1
75001,75003,1,2,1,1.0,1,1
75005,75009,1,2,1,1.0,1,1
75009,75015,1,2,1,1.0,1,1
75009,75012,2,2,1,1.0,1,1
75015,75116,1,2,1,1.0,1,1
75009,75015,1,3,2,0.3557,4,1
75009,75016,1,4,3,0.2697,8,1
75015,75017,1,4,3,0.2697,8,1
75015,75015,1,5,3,0.2872,8,1
75008,75018,1,5,3,0.2872,8,1
75010,75015,1,6,3,0.269,8,1
75009,75015,1,6,3,0.269,8,1
75017,75018,1,7,2,0.3618,4,1
75008,75011,1,8,2,0.378,4,1
75007,75009,1,3,1,0.3748,4,0
75007,75009,1,3,2,0.3557,4,1
75007,75009,1,3,3,0.1906,4,0
75007,75009,1,3,4,0.0595,4,0
75006,75018,1,3,1,0.3748,4,0
75006,75018,1,3,2,0.3557,4,1
75006,75018,1,3,3,0.1906,4,0
75006,75018,1,3,4,0.0595,4,0
75008,75015,1,3,1,0.3748,4,0
75008,75015,1,3,2,0.3557,4,1
75008,75015,1,3,3,0.1906,4,0
75008,75015,1,3,4,0.0595,4,0
75013,75014,1,3,1,0.3748,4,0
75013,75014,1,3,2,0.3557,4,1
75013,75014,1,3,3,0.1906,4,0
75013,75014,1,3,4,0.0595,4,0
75009,75019,1,3,1,0.3748,4,0
75009,75019,1,3,2,0.3557,4,1
75009,75019,1,3,3,0.1906,4,0
75009,75019,1,3,4,0.0595,4,0
75014,75017,1,4,1,0.1386,8,0
75014,75017,1,4,2,0.2721,8,0
75014,75017,1,4,3,0.2697,8,1
75014,75017,1,4,4,0.1755,8,0
75014,75017,1,4,5,0.0907,8,0
75014,75017,1,4,6,0.038,8,0
75014,75017,1,4,7,0.0109,8,0
75014,75017,1,4,8,0.0035,8,0
75017,75020,1,4,1,0.1386,8,0
75017,75020,1,4,2,0.2721,8,0
75017,75020,1,4,3,0.2697,8,1
75017,75020,1,4,4,0.1755,8,0
75017,75020,1,4,5,0.0907,8,0
75017,75020,1,4,6,0.038,8,0
75017,75020,1,4,7,0.0109,8,0
75017,75020,1,4,8,0.0035,8,0
75001,75016,1,4,1,0.1386,8,0
75001,75016,1,4,2,0.2721,8,0
75001,75016,1,4,3,0.2697,8,1
75001,75016,1,4,4,0.1755,8,0
75001,75016,1,4,5,0.0907,8,0
75001,75016,1,4,6,0.038,8,0
75001,75016,1,4,7,0.0109,8,0
75001,75016,1,4,8,0.0035,8,0
75011,75016,1,5,1,0.1345,8,0
75011,75016,1,5,2,0.2579,8,0
75011,75016,1,5,3,0.2872,8,1
75011,75016,1,5,4,0.1772,8,0
75011,75016,1,5,5,0.0917,8,0
75011,75016,1,5,6,0.0376,8,0
75011,75016,1,5,7,0.0103,8,0
75011,75016,1,5,8,0.0029,8,0
75008,75014,1,5,1,0.1345,8,0
75008,75014,1,5,2,0.2579,8,0
75008,75014,1,5,3,0.2872,8,1
75008,75014,1,5,4,0.1772,8,0
75008,75014,1,5,5,0.0917,8,0
75008,75014,1,5,6,0.0376,8,0
75008,75014,1,5,7,0.0103,8,0
75008,75014,1,5,8,0.0029,8,0
75009,75015,1,3,3,0.1906,4,0
75001,75010,1,3,3,0.1906,4,0
75009,75015,1,3,4,0.0595,4,0
75012,75012,1,3,4,0.0595,4,0
75012,75020,1,3,4,0.0595,4,0
75015,75017,1,4,2,0.2721,8,0
75015,75017,1,4,4,0.1755,8,0
75009,75016,1,4,4,0.1755,8,0
75001,75020,1,4,4,0.1755,8,0
75015,75017,1,4,5,0.0907,8,0
75009,75016,1,4,5,0.0907,8,0
75003,75010,1,4,5,0.0907,8,0
75001,75015,1,4,5,0.0907,8,0
75015,75017,1,4,6,0.038,8,0
75009,75016,1,4,6,0.038,8,0
