pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75007,75016,1,0,7,0.1661,19,1
75009,75116,2,0,7,0.1661,19,1
75017,75018,1,0,7,0.1661,19,1
75009,75017,1,0,7,0.1661,19,1
75008,75020,1,0,7,0.1661,19,1
75001,75006,2,1,11,0.1148,25,1
75012,75015,3,1,11,0.1148,25,1
75016,75017,4,1,11,0.1148,25,1
75013,75016,1,1,11,0.1148,25,1
75008,75015,1,1,11,0.1148,25,1
75001,75018,1,1,11,0.1148,25,1
75011,75116,5,2,11,0.1174,26,1
75008,75018,1,2,11,0.1174,26,1
75010,75011,2,2,11,0.1174,26,1
75001,75019,1,2,11,0.1174,26,1
75016,75019,2,2,11,0.1174,26,1
75012,75013,1,2,11,0.1174,26,1
75009,75016,3,3,10,0.1293,24,1
75008,75008,2,3,10,0.1293,24,1
75003,75018,2,3,10,0.1293,24,1
75003,75008,2,3,10,0.1293,24,1
75001,75018,1,3,10,0.1293,24,1
75014,75116,2,4,9,0.1388,22,1
75003,75006,3,4,9,0.1388,22,1
75015,75016,1,4,9,0.1388,22,1
75006,75018,1,4,9,0.1388,22,1
75015,75017,1,4,9,0.1388,22,1
75003,75015,2,5,7,0.1538,18,1
75014,75018,1,5,7,0.1538,18,1
75012,75013,2,5,7,0.1538,18,1
75003,75012,1,5,7,0.1538,18,1
75015,75015,2,6,5,0.1917,14,1
75014,75017,1,6,5,0.1917,14,1
75012,75013,1,6,5,0.1917,14,1
75003,75014,2,7,4,0.2225,12,1
75009,75018,1,7,4,0.2225,12,1
75009,75009,1,8,3,0.2766,8,1
75015,75018,1,8,3,0.2766,8,1
75017,75019,1,9,2,0.3698,4,1
75009,75116,1,0,2,0.0157,19,0
75009,75116,1,0,2,0.0157,19,0
75009,75017,1,0,2,0.0157,19,0
75009,75116,1,0,3,0.0461,19,0
75009,75116,1,0,3,0.0461,19,0
75009,75116,2,0,3,0.0461,19,0
75009,75017,1,0,3,0.0461,19,0
75009,75116,1,0,4,0.0892,19,0
75009,75116,1,0,4,0.0892,19,0
75008,75020,1,0,4,0.0892,19,0
75008,75020,1,0,4,0.0892,19,0
75008,75020,1,0,4,0.0892,19,0
75009,75116,1,0,5,0.1336,19,0
75009,75116,1,0,5,0.1336,19,0
75008,75020,1,0,5,0.1336,19,0
75007,75016,1,0,5,0.1336,19,0
75009,75116,2,0,5,0.1336,19,0
75009,75116,2,0,5,0.1336,19,0
75009,75116,1,0,6,0.1538,19,0
75007,75016,1,0,6,0.1538,19,0
75009,75017,1,0,6,0.1538,19,0
75007,75016,1,0,6,0.1538,19,0
75008,75020,1,0,6,0.1538,19,0
75009,75116,2,0,6,0.1538,19,0
75009,75116,2,0,8,0.138,19,0
75017,75018,1,0,8,0.138,19,0
75009,75017,1,0,8,0.138,19,0
75008,75020,1,0,8,0.138,19,0
75007,75016,1,0,8,0.138,19,0
75014,75017,1,0,8,0.138,19,0
75009,75116,2,0,9,0.1013,19,0
75017,75018,1,0,9,0.1013,19,0
75009,75017,1,0,9,0.1013,19,0
75008,75020,1,0,9,0.1013,19,0
75007,75016,1,0,9,0.1013,19,0
75009,75116,1,0,9,0.1013,19,0
75013,75015,1,0,9,0.1013,19,0
75009,75116,2,0,10,0.0688,19,0
75017,75018,1,0,10,0.0688,19,0
75009,75017,1,0,10,0.0688,19,0
75008,75020,1,0,10,0.0688,19,0
75007,75016,1,0,10,0.0688,19,0
75011,75116,1,0,10,0.0688,19,0
75009,75016,1,0,10,0.0688,19,0
75009,75011,1,0,10,0.0688,19,0
75009,75116,2,0,11,0.0423,19,0
75017,75018,1,0,11,0.0423,19,0
75009,75017,1,0,11,0.0423,19,0
75008,75020,1,0,11,0.0423,19,0
75007,75016,1,0,11,0.0423,19,0
75009,75013,1,0,11,0.0423,19,0
75008,75009,1,0,11,0.0423,19,0
75009,75014,1,0,11,0.0423,19,0
75002,75018,1,0,11,0.0423,19,0
75009,75116,2,0,12,0.0198,19,0
75017,75018,1,0,12,0.0198,19,0
75009,75017,1,0,12,0.0198,19,0
75008,75020,1,0,12,0.0198,19,0
75007,75016,1,0,12,0.0198,19,0
75008,75009,1,0,12,0.0198,19,0
75008,75012,1,0,12,0.0198,19,0
75002,75009,1,0,12,0.0198,19,0
75012,75015,1,0,12,0.0198,19,0
75008,75014,1,0,12,0.0198,19,0
75009,75116,2,0,13,0.0123,19,0
75017,75018,1,0,13,0.0123,19,0
