pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75001,75016,3,0,10,0.1313,25,1
75013,75015,3,0,10,0.1313,25,1
75009,75015,1,0,10,0.1313,25,1
75009,75017,1,0,10,0.1313,25,1
75009,75009,1,0,10,0.1313,25,1
75009,75013,8,1,14,0.1011,31,1
75016,75016,4,1,14,0.1011,31,1
75011,75116,2,1,14,0.1011,31,1
75001,75011,2,1,14,0.1011,31,1
75013,75014,1,1,14,0.1011,31,1
75017,75018,8,2,13,0.0941,31,1
75009,75019,4,2,13,0.0941,31,1
75006,75019,1,2,13,0.0941,31,1
75011,75012,1,2,13,0.0941,31,1
75010,75017,2,2,13,0.0941,31,1
75003,75019,1,2,13,0.0941,31,1
75005,75015,6,3,13,0.1045,30,1
75003,75015,1,3,13,0.1045,30,1
75003,75008,1,3,13,0.1045,30,1
75014,75018,2,3,13,0.1045,30,1
75001,75010,1,3,13,0.1045,30,1
75016,75019,1,3,13,0.1045,30,1
75009,75014,1,3,13,0.1045,30,1
75013,75020,1,3,13,0.1045,30,1
75003,75009,3,4,11,0.1242,25,1
75011,75020,2,4,11,0.1242,25,1
75006,75017,2,4,11,0.1242,25,1
75012,75016,2,4,11,0.1242,25,1
75016,75016,1,4,11,0.1242,25,1
75006,75007,1,4,11,0.1242,25,1
75020,75020,5,5,9,0.1291,21,1
75001,75017,1,5,9,0.1291,21,1
75011,75011,1,5,9,0.1291,21,1
75018,75020,1,5,9,0.1291,21,1
75009,75013,1,5,9,0.1291,21,1
75006,75012,2,6,7,0.1641,19,1
75009,75116,2,6,7,0.1641,19,1
75017,75116,1,6,7,0.1641,19,1
75015,75017,1,6,7,0.1641,19,1
75016,75020,2,7,5,0.1945,15,1
75016,75018,1,7,5,0.1945,15,1
75012,75015,1,7,5,0.1945,15,1
75001,75011,2,8,4,0.2206,12,1
75009,75015,1,8,4,0.2206,12,1
75012,75017,1,9,3,0.2708,8,1
75013,75015,1,9,3,0.2708,8,1
75011,75014,1,10,2,0.3692,4,1
75001,75016,2,0,2,0.0017,25,0
75013,75015,2,0,2,0.0017,25,0
75001,75016,2,0,2,0.0017,25,0
75001,75016,2,0,2,0.0017,25,0
75009,75017,1,0,2,0.0017,25,0
75013,75015,2,0,3,0.0056,25,0
75013,75015,2,0,3,0.0056,25,0
75013,75015,2,0,3,0.0056,25,0
75001,75016,2,0,3,0.0056,25,0
75013,75015,2,0,3,0.0056,25,0
75001,75016,3,0,3,0.0056,25,0
75009,75017,1,0,3,0.0056,25,0
75001,75016,2,0,4,0.0174,25,0
75001,75016,2,0,4,0.0174,25,0
75009,75017,1,0,4,0.0174,25,0
75009,75015,1,0,4,0.0174,25,0
75009,75009,1,0,4,0.0174,25,0
75001,75016,2,0,5,0.0313,25,0
75013,75015,2,0,5,0.0313,25,0
75009,75009,1,0,5,0.0313,25,0
75009,75009,1,0,5,0.0313,25,0
75009,75009,1,0,5,0.0313,25,0
75009,75015,1,0,5,0.0313,25,0
75013,75015,2,0,6,0.0601,25,0
75001,75016,2,0,6,0.0601,25,0
75001,75016,2,0,6,0.0601,25,0
75013,75015,3,0,6,0.0601,25,0
75009,75015,1,0,6,0.0601,25,0
75009,75017,1,0,6,0.0601,25,0
75009,75009,1,0,6,0.0601,25,0
75009,75017,1,0,6,0.0601,25,0
75013,75015,2,0,7,0.0896,25,0
75013,75015,2,0,7,0.0896,25,0
75013,75015,2,0,7,0.0896,25,0
75013,75015,3,0,7,0.0896,25,0
75009,75017,1,0,7,0.0896,25,0
75009,75017,1,0,7,0.0896,25,0
75013,75015,3,0,7,0.0896,25,0
75013,75015,3,0,7,0.0896,25,0
75009,75015,1,0,7,0.0896,25,0
75013,75015,2,0,8,0.1196,25,0
75001,75016,2,0,8,0.1196,25,0
75001,75016,3,0,8,0.1196,25,0
75001,75016,3,0,8,0.1196,25,0
75009,75015,1,0,8,0.1196,25,0
75009,75015,1,0,8,0.1196,25,0
75009,75015,1,0,8,0.1196,25,0
75013,75015,3,0,8,0.1196,25,0
75009,75009,1,0,8,0.1196,25,0
75001,75016,2,0,9,0.1366,25,0
75001,75016,3,0,9,0.1366,25,0
75001,75016,3,0,9,0.1366,25,0
75001,75016,3,0,9,0.1366,25,0
75013,75015,3,0,9,0.1366,25,0
75009,75017,1,0,9,0.1366,25,0
75009,75015,1,0,9,0.1366,25,0
75001,75016,3,0,9,0.1366,25,0
75009,75009,1,0,9,0.1366,25,0
75009,75009,1,0,11,0.1151,25,0
75001,75016,3,0,11,0.1151,25,0
75013,75015,3,0,11,0.1151,25,0
75009,75015,1,0,11,0.1151,25,0
75009,75017,1,0,11,0.1151,25,0
75003,75018,1,0,11,0.1151,25,0
75009,75009,1,0,12,0.0959,25,0
75001,75016,3,0,12,0.0959,25,0
75013,75015,3,0,12,0.0959,25,0
75009,75015,1,0,12,0.0959,25,0
75009,75017,1,0,12,0.0959,25,0
75006,75017,1,0,12,0.0959,25,0
75007,75009,1,0,12,0.0959,25,0
75009,75009,1,0,13,0.075,25,0
75001,75016,3,0,13,0.075,25,0
75013,75015,3,0,13,0.075,25,0
75009,75015,1,0,13,0.075,25,0
75009,75017,1,0,13,0.075,25,0
75001,75011,1,0,13,0.075,25,0
75009,75017,1,0,13,0.075,25,0
75007,75014,1,0,13,0.075,25,0
75009,75009,1,0,14,0.0479,25,0
75001,75016,3,0,14,0.0479,25,0
75013,75015,3,0,14,0.0479,25,0
75009,75015,1,0,14,0.0479,25,0
75009,75017,1,0,14,0.0479,25,0
75001,75012,1,0,14,0.0479,25,0
75009,75016,1,0,14,0.0479,25,0
75015,75016,1,0,14,0.0479,25,0
75008,75014,1,0,14,0.0479,25,0
75009,75009,1,0,15,0.0316,25,0
75001,75016,3,0,15,0.0316,25,0
75013,75015,3,0,15,0.0316,25,0
75009,75015,1,0,15,0.0316,25,0
75009,75017,1,0,15,0.0316,25,0
75001,75015,1,0,15,0.0316,25,0
75012,75016,1,0,15,0.0316,25,0
75017,75020,1,0,15,0.0316,25,0
75009,75015,1,0,15,0.0316,25,0
75003,75016,1,0,15,0.0316,25,0
75009,75009,1,0,16,0.0196,25,0
75001,75016,3,0,16,0.0196,25,0
75013,75015,3,0,16,0.0196,25,0
75009,75015,1,0,16,0.0196,25,0
75009,75017,1,0,16,0.0196,25,0
75009,75017,1,0,16,0.0196,25,0
75013,75018,1,0,16,0.0196,25,0
75013,75015,1,0,16,0.0196,25,0
75012,75017,1,0,16,0.0196,25,0
75009,75020,1,0,16,0.0196,25,0
75012,75013,1,0,16,0.0196,25,0
75009,75009,1,0,17,0.0109,25,0
75001,75016,3,0,17,0.0109,25,0
75013,75015,3,0,17,0.0109,25,0
75009,75015,1,0,17,0.0109,25,0
75009,75017,1,0,17,0.0109,25,0
75007,75009,1,0,17,0.0109,25,0
75006,75008,1,0,17,0.0109,25,0
75011,75017,1,0,17,0.0109,25,0
75016,75020,1,0,17,0.0109,25,0
75009,75017,1,0,17,0.0109,25,0
75009,75011,1,0,17,0.0109,25,0
75003,75008,1,0,17,0.0109,25,0
75009,75009,1,0,18,0.005,25,0
75001,75016,3,0,18,0.005,25,0
75013,75015,3,0,18,0.005,25,0
75009,75015,1,0,18,0.005,25,0
75009,75017,1,0,18,0.005,25,0
75006,75016,1,0,18,0.005,25,0
75001,75020,1,0,18,0.005,25,0
75001,75011,1,0,18,0.005,25,0
75015,75020,1,0,18,0.005,25,0
75020,75020,1,0,18,0.005,25,0
75011,75019,1,0,18,0.005,25,0
75006,75006,1,0,18,0.005,25,0
75007,75014,1,0,18,0.005,25,0
75009,75009,1,0,19,0.0029,25,0
75001,75016,3,0,19,0.0029,25,0
75013,75015,3,0,19,0.0029,25,0
75009,75015,1,0,19,0.0029,25,0
75009,75017,1,0,19,0.0029,25,0
75003,75015,1,0,19,0.0029,25,0
75003,75016,1,0,19,0.0029,25,0
75008,75012,1,0,19,0.0029,25,0
75009,75016,1,0,19,0.0029,25,0
75014,75020,1,0,19,0.0029,25,0
75014,75018,1,0,19,0.0029,25,0
75009,75018,1,0,19,0.0029,25,0
75006,75012,1,0,19,0.0029,25,0
75012,75018,1,0,19,0.0029,25,0
75009,75009,1,0,20,0.0018,25,0
75001,75016,3,0,20,0.0018,25,0
75013,75015,3,0,20,0.0018,25,0
75009,75015,1,0,20,0.0018,25,0
75009,75017,1,0,20,0.0018,25,0
75013,75016,1,0,20,0.0018,25,0
75015,75019,1,0,20,0.0018,25,0
75009,75019,1,0,20,0.0018,25,0
75006,75008,1,0,20,0.0018,25,0
75009,75015,1,0,20,0.0018,25,0
75010,75015,1,0,20,0.0018,25,0
75007,75011,1,0,20,0.0018,25,0
75020,75020,1,0,20,0.0018,25,0
75003,75009,1,0,20,0.0018,25,0
75011,75012,1,0,20,0.0018,25,0
75009,75009,1,0,21,0.0004,25,0
75001,75016,3,0,21,0.0004,25,0
75013,75015,3,0,21,0.0004,25,0
75009,75015,1,0,21,0.0004,25,0
75009,75017,1,0,21,0.0004,25,0
75005,75013,1,0,21,0.0004,25,0
75014,75014,1,0,21,0.0004,25,0
75008,75014,1,0,21,0.0004,25,0
75008,75116,1,0,21,0.0004,25,0
75009,75012,1,0,21,0.0004,25,0
75018,75019,1,0,21,0.0004,25,0
75009,75015,1,0,21,0.0004,25,0
75011,75013,1,0,21,0.0004,25,0
75004,75009,1,0,21,0.0004,25,0
75003,75011,1,0,21,0.0004,25,0
75006,75011,1,0,21,0.0004,25,0
75009,75009,1,0,22,0.0003,25,0
75001,75016,3,0,22,0.0003,25,0
75013,75015,3,0,22,0.0003,25,0
75009,75015,1,0,22,0.0003,25,0
75009,75017,1,0,22,0.0003,25,0
75008,75016,1,0,22,0.0003,25,0
75007,75016,1,0,22,0.0003,25,0
75001,75018,1,0,22,0.0003,25,0
75015,75016,1,0,22,0.0003,25,0
75009,75015,1,0,22,0.0003,25,0
75006,75017,1,0,22,0.0003,25,0
75012,75012,1,0,22,0.0003,25,0
75001,75015,1,0,22,0.0003,25,0
75013,75015,1,0,22,0.0003,25,0
75008,75013,1,0,22,0.0003,25,0
75014,75015,1,0,22,0.0003,25,0
75011,75011,1,0,22,0.0003,25,0
75009,75009,1,0,23,0.0001,25,0
75001,75016,3,0,23,0.0001,25,0
75013,75015,3,0,23,0.0001,25,0
75009,75015,1,0,23,0.0001,25,0
75009,75017,1,0,23,0.0001,25,0
75009,75018,1,0,23,0.0001,25,0
75011,75015,1,0,23,0.0001,25,0
75014,78600,1,0,23,0.0001,25,0
75014,75014,1,0,23,0.0001,25,0
75009,75014,1,0,23,0.0001,25,0
75009,75018,1,0,23,0.0001,25,0
75011,75014,1,0,23,0.0001,25,0
75009,75014,1,0,23,0.0001,25,0
75017,75017,1,0,23,0.0001,25,0
75009,75014,1,0,23,0.0001,25,0
75001,75018,1,0,23,0.0001,25,0
75008,75010,1,0,23,0.0001,25,0
75009,75014,1,0,23,0.0001,25,0
