pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75009,75009,1,0,5,0.1921,15,1
75009,75010,1,0,5,0.1921,15,1
75011,75013,1,0,5,0.1921,15,1
75009,75009,1,0,5,0.1921,15,1
75014,75018,2,1,8,0.1564,20,1
75017,75018,3,1,8,0.1564,20,1
75012,75015,1,1,8,0.1564,20,1
75007,75014,1,1,8,0.1564,20,1
75008,75009,4,2,8,0.1499,20,1
75005,75015,1,2,8,0.1499,20,1
75003,75020,1,2,8,0.1499,20,1
75003,75013,1,2,8,0.1499,20,1
75006,75019,2,3,7,0.1574,19,1
75003,75009,2,3,7,0.1574,19,1
75005,75009,1,3,7,0.1574,19,1
75006,75008,1,3,7,0.1574,19,1
75011,75014,2,4,6,0.1754,16,1
75014,75015,1,4,6,0.1754,16,1
75010,75016,1,4,6,0.1754,16,1
75013,75020,1,4,6,0.1754,16,1
75014,75015,2,5,4,0.2298,12,1
75001,75012,1,5,4,0.2298,12,1
75016,75018,1,6,3,0.2643,8,1
75015,75018,1,6,3,0.2643,8,1
75009,75015,1,7,3,0.2801,8,1
75017,75020,1,7,3,0.2801,8,1
75007,75016,1,8,2,0.3697,4,1
75009,75010,1,0,2,0.0758,15,0
75011,75013,1,0,3,0.1417,15,0
75009,75009,1,0,3,0.1417,15,0
75009,75010,1,0,4,0.1953,15,0
75011,75013,1,0,4,0.1953,15,0
75009,75010,1,0,4,0.1953,15,0
75009,75010,1,0,6,0.1555,15,0
75009,75009,1,0,6,0.1555,15,0
75011,75013,1,0,6,0.1555,15,0
75009,75009,1,0,6,0.1555,15,0
75011,75017,1,0,6,0.1555,15,0
75009,75010,1,0,7,0.109,15,0
75009,75009,1,0,7,0.109,15,0
75011,75013,1,0,7,0.109,15,0
75009,75009,1,0,7,0.109,15,0
75007,75017,1,0,7,0.109,15,0
75001,75015,1,0,7,0.109,15,0
75009,75010,1,0,8,0.062,15,0
75009,75009,1,0,8,0.062,15,0
75011,75013,1,0,8,0.062,15,0
75009,75009,1,0,8,0.062,15,0
75009,75013,1,0,8,0.062,15,0
75009,75015,1,0,8,0.062,15,0
75009,75010,1,0,8,0.062,15,0
75009,75010,1,0,9,0.0302,15,0
75009,75009,1,0,9,0.0302,15,0
75011,75013,1,0,9,0.0302,15,0
75009,75009,1,0,9,0.0302,15,0
75008,75116,1,0,9,0.0302,15,0
75006,75010,1,0,9,0.0302,15,0
75009,75016,1,0,9,0.0302,15,0
75012,75018,1,0,9,0.0302,15,0
75009,75010,1,0,10,0.0125,15,0
75009,75009,1,0,10,0.0125,15,0
75011,75013,1,0,10,0.0125,15,0
75009,75009,1,0,10,0.0125,15,0
75001,75008,1,0,10,0.0125,15,0
75014,75017,1,0,10,0.0125,15,0
75003,75012,1,0,10,0.0125,15,0
75011,75012,1,0,10,0.0125,15,0
75011,75012,1,0,10,0.0125,15,0
75009,75010,1,0,11,0.005,15,0
75009,75009,1,0,11,0.005,15,0
75011,75013,1,0,11,0.005,15,0
75009,75009,1,0,11,0.005,15,0
75008,75009,1,0,11,0.005,15,0
75003,75011,1,0,11,0.005,15,0
75006,75013,1,0,11,0.005,15,0
75008,75012,1,0,11,0.005,15,0
75014,75016,1,0,11,0.005,15,0
75005,75019,1,0,11,0.005,15,0
75009,75010,1,0,12,0.0016,15,0
75009,75009,1,0,12,0.0016,15,0
75011,75013,1,0,12,0.0016,15,0
75009,75009,1,0,12,0.0016,15,0
75013,75015,1,0,12,0.0016,15,0
75011,75019,1,0,12,0.0016,15,0
75011,75018,1,0,12,0.0016,15,0
75016,75019,1,0,12,0.0016,15,0
75009,75116,1,0,12,0.0016,15,0
75009,75020,1,0,12,0.0016,15,0
75006,75019,1,0,12,0.0016,15,0
75009,75010,1,0,13,0.0011,15,0
75009,75009,1,0,13,0.0011,15,0
75011,75013,1,0,13,0.0011,15,0
75009,75009,1,0,13,0.0011,15,0
75009,75013,1,0,13,0.0011,15,0
