pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75017,75019,1,0,5,0.198,14,1
75001,75017,1,0,5,0.198,14,1
75013,75015,1,0,5,0.198,14,1
75002,75015,1,0,5,0.198,14,1
75011,75012,3,1,9,0.1401,21,1
75008,75011,3,1,9,0.1401,21,1
75014,75020,1,1,9,0.1401,21,1
75014,75016,1,1,9,0.1401,21,1
75006,75011,5,2,9,0.132,23,1
75001,75010,1,2,9,0.132,23,1
75009,75011,2,2,9,0.132,23,1
75010,75015,1,2,9,0.132,23,1
75007,75009,2,3,8,0.1464,20,1
75007,75015,3,3,8,0.1464,20,1
75016,75019,1,3,8,0.1464,20,1
75006,75009,1,3,8,0.1464,20,1
75013,75016,2,4,5,0.1987,14,1
75009,75017,1,4,5,0.1987,14,1
75016,75020,1,4,5,0.1987,14,1
75001,75010,2,5,5,0.1983,13,1
75013,75015,1,5,5,0.1983,13,1
75008,75017,1,5,5,0.1983,13,1
75010,75011,1,6,4,0.2233,12,1
75012,75017,1,6,4,0.2233,12,1
75008,75018,1,6,4,0.2233,12,1
75014,75015,1,7,3,0.2695,8,1
75009,75116,1,7,3,0.2695,8,1
75001,75012,1,8,2,0.3661,4,1
75011,75015,1,4,1,0.0187,14,0
75011,75015,1,4,2,0.0761,14,0
75011,75015,1,4,3,0.1447,14,0
75011,75015,1,4,4,0.1947,14,0
75011,75015,1,4,5,0.1987,14,1
75011,75015,1,4,6,0.1563,14,0
75011,75015,1,4,7,0.1038,14,0
75011,75015,1,4,8,0.0552,14,0
75011,75015,1,4,9,0.0303,14,0
75011,75015,1,4,10,0.0126,14,0
75011,75015,1,4,11,0.0054,14,0
75011,75015,1,4,12,0.0024,14,0
75011,75015,1,4,13,0.0007,14,0
75011,75015,1,4,14,0.0004,14,0
75011,75014,1,4,1,0.0187,14,0
75011,75014,1,4,2,0.0761,14,0
75011,75014,1,4,3,0.1447,14,0
75011,75014,1,4,4,0.1947,14,0
75011,75014,1,4,5,0.1987,14,1
75011,75014,1,4,6,0.1563,14,0
75011,75014,1,4,7,0.1038,14,0
75011,75014,1,4,8,0.0552,14,0
75011,75014,1,4,9,0.0303,14,0
75011,75014,1,4,10,0.0126,14,0
75011,75014,1,4,11,0.0054,14,0
75011,75014,1,4,12,0.0024,14,0
75011,75014,1,4,13,0.0007,14,0
75011,75014,1,4,14,0.0004,14,0
75002,75015,1,0,2,0.0716,14,0
75017,75019,1,0,3,0.1468,14,0
75001,75017,1,0,3,0.1468,14,0
75001,75017,1,0,4,0.1917,14,0
75001,75017,1,0,4,0.1917,14,0
75001,75017,1,0,4,0.1917,14,0
75001,75017,1,0,6,0.1586,14,0
75002,75015,1,0,6,0.1586,14,0
75013,75015,1,0,6,0.1586,14,0
75017,75019,1,0,6,0.1586,14,0
75020,75116,1,0,6,0.1586,14,0
75001,75017,1,0,7,0.1035,14,0
75002,75015,1,0,7,0.1035,14,0
75013,75015,1,0,7,0.1035,14,0
75017,75019,1,0,7,0.1035,14,0
75013,75015,1,0,7,0.1035,14,0
75011,75015,1,0,7,0.1035,14,0
75001,75017,1,0,8,0.0583,14,0
75002,75015,1,0,8,0.0583,14,0
75013,75015,1,0,8,0.0583,14,0
75017,75019,1,0,8,0.0583,14,0
75012,75015,1,0,8,0.0583,14,0
75010,75015,1,0,8,0.0583,14,0
75010,75015,1,0,8,0.0583,14,0
75001,75017,1,0,9,0.0301,14,0
75002,75015,1,0,9,0.0301,14,0
75013,75015,1,0,9,0.0301,14,0
75017,75019,1,0,9,0.0301,14,0
75001,75006,1,0,9,0.0301,14,0
75006,75017,1,0,9,0.0301,14,0
75001,75009,1,0,9,0.0301,14,0
75009,75018,1,0,9,0.0301,14,0
75001,75017,1,0,10,0.0137,14,0
75002,75015,1,0,10,0.0137,14,0
75013,75015,1,0,10,0.0137,14,0
75017,75019,1,0,10,0.0137,14,0
75011,75017,1,0,10,0.0137,14,0
75008,75011,1,0,10,0.0137,14,0
75008,75019,1,0,10,0.0137,14,0
75011,75017,1,0,10,0.0137,14,0
75009,75016,1,0,10,0.0137,14,0
75001,75017,1,0,11,0.0055,14,0
75002,75015,1,0,11,0.0055,14,0
75013,75015,1,0,11,0.0055,14,0
75017,75019,1,0,11,0.0055,14,0
75007,75015,1,0,11,0.0055,14,0
75001,75017,1,0,11,0.0055,14,0
75012,75018,1,0,11,0.0055,14,0
75009,75016,1,0,11,0.0055,14,0
75011,75020,1,0,11,0.0055,14,0
75009,75014,1,0,11,0.0055,14,0
75001,75017,1,0,12,0.0014,14,0
75002,75015,1,0,12,0.0014,14,0
75013,75015,1,0,12,0.0014,14,0
75017,75019,1,0,12,0.0014,14,0
75012,75017,1,0,12,0.0014,14,0
75003,75015,1,0,12,0.0014,14,0
75009,75011,1,0,12,0.0014,14,0
75012,75015,1,0,12,0.0014,14,0
75002,75003,1,0,12,0.0014,14,0
75003,75010,1,0,12,0.0014,14,0
75008,75008,1,0,12,0.0014,14,0
75001,75017,1,0,13,0.0003,14,0
75002,75015,1,0,13,0.0003,14,0
75013,75015,1,0,13,0.0003,14,0
75017,75019,1,0,13,0.0003,14,0
75001,75011,1,0,13,0.0003,14,0
75006,75014,1,0,13,0.0003,14,0
75008,75018,1,0,13,0.0003,14,0
75009,75011,1,0,13,0.0003,14,0
75004,75006,1,0,13,0.0003,14,0
75020,75020,1,0,13,0.0003,14,0
75008,75012,1,0,13,0.0003,14,0
75015,75017,1,0,13,0.0003,14,0
75001,75017,1,0,14,0.0002,14,0
75002,75015,1,0,14,0.0002,14,0
75013,75015,1,0,14,0.0002,14,0
75017,75019,1,0,14,0.0002,14,0
75009,75015,1,0,14,0.0002,14,0
75014,75020,1,0,14,0.0002,14,0
75001,75020,1,0,14,0.0002,14,0
75003,75009,1,0,14,0.0002,14,0
75008,75020,1,0,14,0.0002,14,0
75011,75020,1,0,14,0.0002,14,0
75008,75019,1,0,14,0.0002,14,0
75007,75014,1,0,14,0.0002,14,0
75012,75015,1,0,14,0.0002,14,0
75008,75011,2,1,2,0.0026,21,0
75011,75012,2,1,2,0.0026,21,0
75011,75012,2,1,2,0.0026,21,0
75008,75011,2,1,2,0.0026,21,0
75011,75012,3,1,2,0.0026,21,0
75011,75012,2,1,3,0.0122,21,0
75011,75012,2,1,3,0.0122,21,0
75008,75011,2,1,3,0.0122,21,0
75011,75012,2,1,3,0.0122,21,0
75011,75012,2,1,3,0.0122,21,0
75011,75012,2,1,3,0.0122,21,0
75011,75012,3,1,3,0.0122,21,0
75014,75020,1,1,3,0.0122,21,0
75011,75012,2,1,4,0.0298,21,0
75008,75011,2,1,4,0.0298,21,0
75008,75011,2,1,4,0.0298,21,0
75014,75020,1,1,4,0.0298,21,0
75008,75011,3,1,4,0.0298,21,0
75008,75011,3,1,4,0.0298,21,0
75011,75012,2,1,5,0.0558,21,0
75008,75011,2,1,5,0.0558,21,0
75008,75011,2,1,5,0.0558,21,0
75008,75011,2,1,5,0.0558,21,0
75011,75012,3,1,5,0.0558,21,0
75014,75016,1,1,5,0.0558,21,0
75014,75020,1,1,5,0.0558,21,0
75014,75020,1,1,5,0.0558,21,0
75011,75012,2,1,6,0.0962,21,0
75008,75011,2,1,6,0.0962,21,0
75014,75020,1,1,6,0.0962,21,0
75008,75011,3,1,6,0.0962,21,0
75014,75020,1,1,6,0.0962,21,0
75008,75011,3,1,6,0.0962,21,0
75011,75012,3,1,6,0.0962,21,0
75011,75012,2,1,7,0.1224,21,0
75014,75016,1,1,7,0.1224,21,0
75008,75011,3,1,7,0.1224,21,0
75014,75020,1,1,7,0.1224,21,0
75011,75012,3,1,7,0.1224,21,0
75008,75011,3,1,7,0.1224,21,0
75011,75012,3,1,7,0.1224,21,0
75011,75012,2,1,8,0.13,21,0
75014,75020,1,1,8,0.13,21,0
75014,75016,1,1,8,0.13,21,0
75014,75020,1,1,8,0.13,21,0
75011,75012,3,1,8,0.13,21,0
75014,75016,1,1,8,0.13,21,0
75011,75012,3,1,8,0.13,21,0
75008,75011,3,1,8,0.13,21,0
75008,75011,3,1,10,0.1244,21,0
75011,75012,3,1,10,0.1244,21,0
75014,75020,1,1,10,0.1244,21,0
75014,75016,1,1,10,0.1244,21,0
75009,75009,1,1,10,0.1244,21,0
75008,75011,3,1,11,0.0999,21,0
75011,75012,3,1,11,0.0999,21,0
75014,75020,1,1,11,0.0999,21,0
75014,75016,1,1,11,0.0999,21,0
75007,75012,1,1,11,0.0999,21,0
75020,75020,1,1,11,0.0999,21,0
75008,75011,3,1,12,0.0716,21,0
75011,75012,3,1,12,0.0716,21,0
75014,75020,1,1,12,0.0716,21,0
75014,75016,1,1,12,0.0716,21,0
75011,75014,1,1,12,0.0716,21,0
75016,75017,1,1,12,0.0716,21,0
75009,75019,1,1,12,0.0716,21,0
75008,75011,3,1,13,0.052,21,0
75011,75012,3,1,13,0.052,21,0
75014,75020,1,1,13,0.052,21,0
75014,75016,1,1,13,0.052,21,0
75011,75016,1,1,13,0.052,21,0
75003,75012,1,1,13,0.052,21,0
75014,75015,1,1,13,0.052,21,0
75006,75013,1,1,13,0.052,21,0
75008,75011,3,1,14,0.0285,21,0
75011,75012,3,1,14,0.0285,21,0
75014,75020,1,1,14,0.0285,21,0
75014,75016,1,1,14,0.0285,21,0
75008,75011,1,1,14,0.0285,21,0
75009,75015,1,1,14,0.0285,21,0
75008,75013,1,1,14,0.0285,21,0
75011,75017,1,1,14,0.0285,21,0
75001,75009,1,1,14,0.0285,21,0
75008,75011,3,1,15,0.0172,21,0
75011,75012,3,1,15,0.0172,21,0
75014,75020,1,1,15,0.0172,21,0
75014,75016,1,1,15,0.0172,21,0
75008,75011,1,1,15,0.0172,21,0
75009,75017,1,1,15,0.0172,21,0
75009,75011,1,1,15,0.0172,21,0
75011,75017,1,1,15,0.0172,21,0
75006,75013,1,1,15,0.0172,21,0
75016,75018,1,1,15,0.0172,21,0
75008,75011,3,1,16,0.0091,21,0
75011,75012,3,1,16,0.0091,21,0
75014,75020,1,1,16,0.0091,21,0
75014,75016,1,1,16,0.0091,21,0
75009,75010,1,1,16,0.0091,21,0
75008,75017,1,1,16,0.0091,21,0
75008,75014,1,1,16,0.0091,21,0
75009,75009,1,1,16,0.0091,21,0
75014,75116,1,1,16,0.0091,21,0
75009,75010,1,1,16,0.0091,21,0
75014,75017,1,1,16,0.0091,21,0
75008,75011,3,1,17,0.0043,21,0
75011,75012,3,1,17,0.0043,21,0
75014,75020,1,1,17,0.0043,21,0
75014,75016,1,1,17,0.0043,21,0
75009,75015,1,1,17,0.0043,21,0
75009,75011,1,1,17,0.0043,21,0
75014,75017,1,1,17,0.0043,21,0
75014,75018,1,1,17,0.0043,21,0
75007,75012,1,1,17,0.0043,21,0
75005,75011,1,1,17,0.0043,21,0
75007,75009,1,1,17,0.0043,21,0
75007,75019,1,1,17,0.0043,21,0
75008,75011,3,1,18,0.0019,21,0
75011,75012,3,1,18,0.0019,21,0
75014,75020,1,1,18,0.0019,21,0
75014,75016,1,1,18,0.0019,21,0
75009,75116,1,1,18,0.0019,21,0
75013,75014,1,1,18,0.0019,21,0
75009,75016,1,1,18,0.0019,21,0
75014,75019,1,1,18,0.0019,21,0
75009,75014,1,1,18,0.0019,21,0
75013,75017,1,1,18,0.0019,21,0
75009,75020,1,1,18,0.0019,21,0
75008,75019,1,1,18,0.0019,21,0
75009,75011,1,1,18,0.0019,21,0
75008,75011,3,1,19,0.0008,21,0
75011,75012,3,1,19,0.0008,21,0
75014,75020,1,1,19,0.0008,21,0
75014,75016,1,1,19,0.0008,21,0
75015,75017,1,1,19,0.0008,21,0
75001,75116,1,1,19,0.0008,21,0
75004,75008,1,1,19,0.0008,21,0
75015,75020,1,1,19,0.0008,21,0
75011,75018,1,1,19,0.0008,21,0
75003,75009,1,1,19,0.0008,21,0
75009,75017,1,1,19,0.0008,21,0
75001,75015,1,1,19,0.0008,21,0
75009,75014,1,1,19,0.0008,21,0
75010,75020,1,1,19,0.0008,21,0
75008,75011,3,1,20,0.0005,21,0
75011,75012,3,1,20,0.0005,21,0
75014,75020,1,1,20,0.0005,21,0
75014,75016,1,1,20,0.0005,21,0
75008,75009,1,1,20,0.0005,21,0
75004,75014,1,1,20,0.0005,21,0
75014,75015,1,1,20,0.0005,21,0
75016,75018,1,1,20,0.0005,21,0
75011,75116,1,1,20,0.0005,21,0
75014,75017,1,1,20,0.0005,21,0
75016,75020,1,1,20,0.0005,21,0
75004,75008,1,1,20,0.0005,21,0
75009,75015,1,1,20,0.0005,21,0
75009,75009,1,1,20,0.0005,21,0
75003,75006,1,1,20,0.0005,21,0
75008,75011,3,1,21,0.0001,21,0
75011,75012,3,1,21,0.0001,21,0
75014,75020,1,1,21,0.0001,21,0
75014,75016,1,1,21,0.0001,21,0
75016,75017,1,1,21,0.0001,21,0
75013,75017,1,1,21,0.0001,21,0
75013,75013,1,1,21,0.0001,21,0
75016,75017,1,1,21,0.0001,21,0
75008,75017,1,1,21,0.0001,21,0
75008,75009,1,1,21,0.0001,21,0
75009,75011,1,1,21,0.0001,21,0
75001,75018,1,1,21,0.0001,21,0
75008,75011,1,1,21,0.0001,21,0
75010,75020,1,1,21,0.0001,21,0
75019,75116,1,1,21,0.0001,21,0
75012,75019,1,1,21,0.0001,21,0
75006,75011,4,2,2,0.0045,23,0
75006,75011,4,2,2,0.0045,23,0
75009,75011,1,2,2,0.0045,23,0
75009,75011,1,2,2,0.0045,23,0
75006,75011,5,2,2,0.0045,23,0
75009,75011,2,2,2,0.0045,23,0
75009,75011,1,2,3,0.0136,23,0
75006,75011,4,2,3,0.0136,23,0
75009,75011,1,2,3,0.0136,23,0
75006,75011,4,2,3,0.0136,23,0
75001,75010,1,2,3,0.0136,23,0
75009,75011,2,2,3,0.0136,23,0
75001,75010,1,2,3,0.0136,23,0
75009,75011,1,2,4,0.0351,23,0
75009,75011,1,2,4,0.0351,23,0
75009,75011,1,2,4,0.0351,23,0
75009,75011,2,2,4,0.0351,23,0
75006,75011,5,2,4,0.0351,23,0
75001,75010,1,2,4,0.0351,23,0
75001,75010,1,2,4,0.0351,23,0
75009,75011,1,2,5,0.0584,23,0
75006,75011,4,2,5,0.0584,23,0
75006,75011,4,2,5,0.0584,23,0
75001,75010,1,2,5,0.0584,23,0
75001,75010,1,2,5,0.0584,23,0
75001,75010,1,2,5,0.0584,23,0
75009,75011,2,2,5,0.0584,23,0
75001,75010,1,2,5,0.0584,23,0
75009,75011,1,2,6,0.0896,23,0
75006,75011,4,2,6,0.0896,23,0
75006,75011,4,2,6,0.0896,23,0
75006,75011,5,2,6,0.0896,23,0
75006,75011,5,2,6,0.0896,23,0
75009,75011,2,2,6,0.0896,23,0
75010,75015,1,2,6,0.0896,23,0
75001,75010,1,2,6,0.0896,23,0
75009,75011,2,2,6,0.0896,23,0
75006,75011,4,2,7,0.1181,23,0
75001,75010,1,2,7,0.1181,23,0
75006,75011,5,2,7,0.1181,23,0
