pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75001,75007,1,0,7,0.1558,18,1
75009,75014,3,0,7,0.1558,18,1
75001,75013,1,0,7,0.1558,18,1
75009,75017,1,0,7,0.1558,18,1
75013,75016,2,1,11,0.1184,25,1
75009,75015,1,1,11,0.1184,25,1
75009,75009,3,1,11,0.1184,25,1
75015,75016,3,1,11,0.1184,25,1
75008,75016,1,1,11,0.1184,25,1
75009,75015,1,1,11,0.1184,25,1
75015,75019,3,2,12,0.114,28,1
75009,75010,1,2,12,0.114,28,1
75012,75014,4,2,12,0.114,28,1
75003,75009,2,2,12,0.114,28,1
75008,75016,1,2,12,0.114,28,1
75008,75014,1,2,12,0.114,28,1
75012,75014,4,3,11,0.1262,26,1
75012,75019,2,3,11,0.1262,26,1
75009,75014,1,3,11,0.1262,26,1
75014,75017,2,3,11,0.1262,26,1
75014,75116,1,3,11,0.1262,26,1
75005,75006,3,4,9,0.1375,20,1
75010,75017,3,4,9,0.1375,20,1
75005,75008,1,4,9,0.1375,20,1
75003,75007,1,4,9,0.1375,20,1
75009,75015,3,5,7,0.16,18,1
75014,75116,1,5,7,0.16,18,1
75015,75019,1,5,7,0.16,18,1
75009,75017,1,5,7,0.16,18,1
75007,75008,2,6,5,0.2027,14,1
75014,75018,1,6,5,0.2027,14,1
75009,75011,1,6,5,0.2027,14,1
75008,75015,2,7,4,0.2293,12,1
75015,75017,1,7,4,0.2293,12,1
75008,75017,1,8,3,0.2762,8,1
75014,75015,1,8,3,0.2762,8,1
75008,75016,1,9,2,0.3644,4,1
75009,75014,2,0,2,0.0145,18,0
75009,75014,2,0,2,0.0145,18,0
75001,75007,1,0,2,0.0145,18,0
75009,75014,2,0,3,0.0437,18,0
75009,75014,2,0,3,0.0437,18,0
75001,75013,1,0,3,0.0437,18,0
75001,75007,1,0,3,0.0437,18,0
75009,75014,2,0,4,0.0913,18,0
75009,75017,1,0,4,0.0913,18,0
75009,75014,3,0,4,0.0913,18,0
75009,75014,3,0,4,0.0913,18,0
75009,75014,2,0,5,0.1329,18,0
75009,75014,3,0,5,0.1329,18,0
75009,75014,3,0,5,0.1329,18,0
75009,75017,1,0,5,0.1329,18,0
75001,75013,1,0,5,0.1329,18,0
75009,75014,2,0,6,0.1592,18,0
75001,75013,1,0,6,0.1592,18,0
75001,75013,1,0,6,0.1592,18,0
75001,75007,1,0,6,0.1592,18,0
75009,75014,3,0,6,0.1592,18,0
75001,75013,1,0,6,0.1592,18,0
75001,75013,1,0,8,0.1447,18,0
75009,75014,3,0,8,0.1447,18,0
75009,75017,1,0,8,0.1447,18,0
75001,75007,1,0,8,0.1447,18,0
75011,75020,1,0,8,0.1447,18,0
75001,75013,1,0,9,0.1024,18,0
75009,75014,3,0,9,0.1024,18,0
75009,75017,1,0,9,0.1024,18,0
75001,75007,1,0,9,0.1024,18,0
75012,75017,1,0,9,0.1024,18,0
75014,75016,1,0,9,0.1024,18,0
75001,75013,1,0,10,0.0696,18,0
75009,75014,3,0,10,0.0696,18,0
75009,75017,1,0,10,0.0696,18,0
75001,75007,1,0,10,0.0696,18,0
75003,75012,1,0,10,0.0696,18,0
75012,75013,1,0,10,0.0696,18,0
75016,75019,1,0,10,0.0696,18,0
75001,75013,1,0,11,0.0431,18,0
75009,75014,3,0,11,0.0431,18,0
75009,75017,1,0,11,0.0431,18,0
