pc_pickup,pc_delivery,nbr_packages,hour,id_scenario,probability,nbS,mean
75017,75019,4,0,8,0.1515,20,1
75009,75009,2,0,8,0.1515,20,1
75012,75012,1,0,8,0.1515,20,1
75014,75017,8,1,14,0.1006,30,1
75014,75017,1,1,14,0.1006,30,1
75009,75009,2,1,14,0.1006,30,1
75008,75018,1,1,14,0.1006,30,1
75008,75017,1,1,14,0.1006,30,1
75015,75017,1,1,14,0.1006,30,1
75001,75017,1,1,14,0.1006,30,1
75008,75015,3,2,13,0.0993,30,1
75013,75015,4,2,13,0.0993,30,1
75015,75016,3,2,13,0.0993,30,1
75011,75015,2,2,13,0.0993,30,1
75006,75013,1,2,13,0.0993,30,1
75008,75008,1,2,13,0.0993,30,1
75009,75011,1,2,13,0.0993,30,1
75018,75019,1,3,12,0.1088,30,1
75008,75020,1,3,12,0.1088,30,1
75011,75016,5,3,12,0.1088,30,1
75007,75017,1,3,12,0.1088,30,1
75012,75020,2,3,12,0.1088,30,1
75008,75011,1,3,12,0.1088,30,1
75009,75018,1,3,12,0.1088,30,1
75002,75010,1,3,12,0.1088,30,1
75012,75015,2,4,8,0.1522,18,1
75015,75015,1,4,8,0.1522,18,1
75006,75011,1,4,8,0.1522,18,1
75018,75019,1,4,8,0.1522,18,1
75004,75017,1,4,8,0.1522,18,1
75013,75116,1,4,8,0.1522,18,1
75003,75116,1,5,7,0.1565,17,1
75012,75017,2,5,7,0.1565,17,1
75001,75008,2,5,7,0.1565,17,1
75014,75015,1,5,7,0.1565,17,1
75009,75020,3,6,6,0.1742,17,1
75015,75016,1,6,6,0.1742,17,1
75009,75009,1,6,6,0.1742,17,1
75012,75019,2,7,5,0.1897,14,1
75009,75011,1,7,5,0.1897,14,1
75003,75008,1,7,5,0.1897,14,1
75001,75011,1,8,3,0.2765,8,1
75009,75116,1,8,3,0.2765,8,1
75014,75020,1,9,2,0.3641,4,1
75018,75019,1,10,2,0.3657,4,1
75012,75015,1,4,1,0.0005,18,0
75012,75015,1,4,2,0.0069,18,0
75012,75015,1,4,3,0.0224,18,0
